dataset,category,image_index,map,nss,auc_judd,sauc,cc,sim,kl
MIT1003,stimuli,199,uniform,0.0,0.5,0.5,0.0,0.250281464906222,1.934879288591663
MIT1003,stimuli,199,center_prior,1.2987916588529047,0.8637889248389606,0.6004341587841427,0.38942345539368983,0.32018655071381574,1.5205236073717638
MIT1003,stimuli,199,gradient_only,1.017021476130422,0.7972059815594453,0.6597513019449462,0.3028119598493281,0.3223277837032672,1.4087613422297445
MIT1003,stimuli,199,full_awmb,1.249198990338898,0.8339098451251147,0.6635412902540119,0.37277450203507145,0.3343262721281375,1.3944772795208191
MIT1003,stimuli,199,detail_retention,1.1206081468809128,0.8339098451251147,0.6656924221490063,0.3437198811712735,0.3577926140604797,1.3053258414359759
MIT1003,stimuli,200,uniform,0.0,0.5,0.5,0.0,0.24428184269889097,1.7097281588888333
MIT1003,stimuli,200,center_prior,1.4687991270066738,0.9080266386260077,0.7012358024691357,0.55052081756665,0.34247218545613467,1.2458704626297474
MIT1003,stimuli,200,gradient_only,0.05236818116682675,0.5630531042163035,0.5059111111111111,0.031177912229598724,0.24300682780643107,1.8313961388933506
MIT1003,stimuli,200,full_awmb,0.5993032416099467,0.7006022973818365,0.5483962962962963,0.23455632729561166,0.2961781172715878,1.4712157493792166
MIT1003,stimuli,200,detail_retention,0.6743239803002422,0.7006022973818365,0.5456574074074073,0.2649389336503215,0.31302315885043397,1.38993371401044
MIT1003,stimuli,201,uniform,0.0,0.5,0.5,0.0,0.28378692942717665,1.5375464486564263
MIT1003,stimuli,201,center_prior,1.2829211164673346,0.8606171147368034,0.5965250240195651,0.5359560222875915,0.39096287520500467,1.1223197341430649
MIT1003,stimuli,201,gradient_only,1.141347305068371,0.8339778955508688,0.6852048213817801,0.40733336794940006,0.4452486961819748,1.1059060750226113
MIT1003,stimuli,201,full_awmb,1.379541300761431,0.8593977693959906,0.6818053978513408,0.5231009022282934,0.43191354929886067,0.9840637238300108
MIT1003,stimuli,201,detail_retention,1.356388306483822,0.8593978627251403,0.6825932395842432,0.5198554044633432,0.492313085228718,0.8090291854381764
MIT1003,stimuli,202,uniform,0.0,0.5,0.5,0.0,0.2897112694654441,1.758098935806715
MIT1003,stimuli,202,center_prior,1.5347311824941943,0.9204877731710828,0.7535492157923203,0.4883004650494145,0.38642280693130915,1.273478071165764
MIT1003,stimuli,202,gradient_only,0.48879458460086234,0.6009366860581187,0.5409491617090318,0.13708738373707147,0.27908139530509707,1.7992924543183433
MIT1003,stimuli,202,full_awmb,1.0907663844087665,0.7601071559564876,0.6012358031368307,0.3324265868152513,0.33120037697910276,1.4567050060022746
MIT1003,stimuli,202,detail_retention,0.7340270410155153,0.7601072720266311,0.6048025959978367,0.22907601914791134,0.3215592597307299,1.514561830423276
MIT1003,stimuli,203,uniform,0.0,0.5,0.5,0.0,0.4498023215082145,0.8994667502686104
MIT1003,stimuli,203,center_prior,0.9765712349648088,0.779678064839587,0.4717753086419753,0.6435254886873216,0.5577096655572106,0.5892613829814556
MIT1003,stimuli,203,gradient_only,0.44221411005775746,0.6278938004410193,0.4867462962962963,0.2851566493717307,0.4973517206917459,0.8079497574152541
MIT1003,stimuli,203,full_awmb,0.6358750299995818,0.6858889376938333,0.48053395061728393,0.41341582390743964,0.5229390705989244,0.6999075442668496
MIT1003,stimuli,203,detail_retention,0.6038341040832234,0.6858892704548177,0.48086604938271604,0.40102393707448664,0.5277331901907923,0.6928577148513236
MIT1003,stimuli,204,uniform,0.0,0.5,0.5,0.0,0.3711624996563498,1.1946596513036254
MIT1003,stimuli,204,center_prior,0.9319020235670424,0.7704389328221104,0.42725050000000003,0.47016328946623315,0.4544660321344646,0.8919032859944965
MIT1003,stimuli,204,gradient_only,0.8394533129980185,0.7217942727054877,0.6747789999999999,0.36943532421326014,0.4505962519413958,1.026685974555835
MIT1003,stimuli,204,full_awmb,1.0165298871167558,0.7635644819873791,0.6590620000000001,0.46399443383763767,0.46790628776789855,0.8513127662701674
MIT1003,stimuli,204,detail_retention,0.8913415082972836,0.7635643821391485,0.6561550000000002,0.4256968509936491,0.47932513602528354,0.8364069552390242
MIT1003,stimuli,205,uniform,0.0,0.5,0.5,0.0,0.32088797106393907,1.5022833457939417
MIT1003,stimuli,205,center_prior,0.936134888766727,0.7704086131125408,0.42134438168846616,0.378453548796201,0.37246140143440754,1.2018947587786566
MIT1003,stimuli,205,gradient_only,1.0729194738629657,0.7838595409646355,0.8075527645659929,0.37499419853712546,0.4193049711467775,1.1551324394719642
MIT1003,stimuli,205,full_awmb,1.3450922462753614,0.8396634383567305,0.795359690844233,0.48912433852942705,0.4235688892674581,1.0249419363871082
MIT1003,stimuli,205,detail_retention,1.29676435840549,0.8396634383567305,0.8000535077288942,0.4856768305685427,0.4584626103431478,0.8775578262839018
MIT1003,stimuli,206,uniform,0.0,0.5,0.5,0.0,0.3576263897424449,1.2569498283317497
MIT1003,stimuli,206,center_prior,0.6129486863481963,0.6704101618263422,0.38717882653061225,0.3048545235732157,0.40061939390119855,1.0720973706645591
MIT1003,stimuli,206,gradient_only,0.7723425494325455,0.7457583397096947,0.7169744897959183,0.23970054533572477,0.38946394097084003,1.1653240393214572
MIT1003,stimuli,206,full_awmb,0.930251456452194,0.7802263798636411,0.631805612244898,0.33819291748492913,0.41221365845430324,1.0168684494436353
MIT1003,stimuli,206,detail_retention,0.9819081848225122,0.7802263798636411,0.6303719387755102,0.3512293596164952,0.4319658799246097,1.0238023037203943
MIT1003,stimuli,207,uniform,0.0,0.5,0.5,0.0,0.2899074504162592,1.4418024739303428
MIT1003,stimuli,207,center_prior,1.2723092923238728,0.859810444620192,0.5798482266049834,0.5859966505224059,0.39814981834825336,1.0297966420480795
MIT1003,stimuli,207,gradient_only,1.4803979473944706,0.872538492752215,0.7113196980764549,0.6214052399766105,0.5898264490123944,0.9216424891857261
MIT1003,stimuli,207,full_awmb,1.5858990341848567,0.881048240890446,0.700443551659768,0.6822853087676862,0.4985571687217576,0.7306876230010166
MIT1003,stimuli,207,detail_retention,1.57627835086334,0.881048330863571,0.7111654898141384,0.6841580107078199,0.5817402432006965,0.5215921154639175
MIT1003,stimuli,208,uniform,0.0,0.5,0.5,0.0,0.4362827101572297,1.0027025436374564
MIT1003,stimuli,208,center_prior,0.9888971949815409,0.7799258607056373,0.4913995837669095,0.5706961763668136,0.5259108280600234,0.6940419894622232
MIT1003,stimuli,208,gradient_only,0.10604676829368997,0.5166738268238166,0.4569823100936524,0.0666787084160342,0.4372277606228159,1.0266776454403095
MIT1003,stimuli,208,full_awmb,0.4442681967062785,0.6247260729983926,0.452437275985663,0.2611810326624401,0.46761125855337987,0.8974695350803694
MIT1003,stimuli,208,detail_retention,0.42367494257434274,0.6247257509523438,0.45143658226384537,0.240854952634287,0.4657061382080028,0.9060757667384063
MIT1003,stimuli,209,uniform,0.0,0.5,0.5,0.0,0.3729399160666977,1.326614971899426
MIT1003,stimuli,209,center_prior,1.3754751891981232,0.8795032115282215,0.6592464192708333,0.588285020108599,0.4920293289635988,0.8893608370068088
MIT1003,stimuli,209,gradient_only,0.7655507719788393,0.7141783562965921,0.5961480034722222,0.28694757999572323,0.4176966397070209,1.1022131119158503
MIT1003,stimuli,209,full_awmb,1.1901578361156382,0.8248514876198083,0.6255718315972222,0.47894158151627847,0.4548004005910349,0.9819458311667045
MIT1003,stimuli,209,detail_retention,0.8365500828521738,0.8248514876198083,0.6255723741319444,0.3613656544435298,0.4532378853199024,1.0146063691233667
MIT1003,stimuli,210,uniform,0.0,0.5,0.5,0.0,0.307106771619567,1.4669837272553987
MIT1003,stimuli,210,center_prior,1.1784718484054835,0.837585334274953,0.5205647183641975,0.5013562097751468,0.39750931976258885,1.0808114573822891
MIT1003,stimuli,210,gradient_only,1.3236886510432933,0.8488019056692606,0.7601784336419755,0.4679064187230951,0.4174254249764162,0.9662078540984141
MIT1003,stimuli,210,full_awmb,1.4158034241631254,0.8722221944622108,0.7546532600308643,0.5222358610649931,0.4196610347133884,0.9556240135195065
MIT1003,stimuli,210,detail_retention,1.1193522050101934,0.8722223332622677,0.7568241222993827,0.42846893729573493,0.4095500513184116,0.9927864617263957
MIT1003,stimuli,211,uniform,0.0,0.5,0.5,0.0,0.277684640603952,1.6388303211236603
MIT1003,stimuli,211,center_prior,1.181730102128689,0.8378907265677109,0.5438252046991813,0.4560330107531065,0.3635280321552228,1.2514534748865394
MIT1003,stimuli,211,gradient_only,0.14404408963247461,0.5589646193442388,0.4442087931648273,0.13200291837437564,0.2986484895281846,1.6268916926250323
MIT1003,stimuli,211,full_awmb,0.4878872231530239,0.6464444117857641,0.44834015663937343,0.2535191235361605,0.3311440738847618,1.3912627632256003
MIT1003,stimuli,211,detail_retention,0.6311257814899801,0.6464441291625687,0.45281327874688493,0.2632360687585724,0.3317956197273175,1.356392211646863
MIT1003,stimuli,212,uniform,0.0,0.5,0.5,0.0,0.3434354705677397,1.3669462182809404
MIT1003,stimuli,212,center_prior,1.1627843999536098,0.8297034646050726,0.5255911185177924,0.500817700112457,0.4372010868604383,0.9925541546434506
MIT1003,stimuli,212,gradient_only,0.23997260820123303,0.5309706727038156,0.502158611900794,0.07091435222917214,0.3321334405515064,1.516168680475158
MIT1003,stimuli,212,full_awmb,0.6419767016624998,0.6356036242665705,0.5149240270561709,0.2469063207411138,0.3791570242469969,1.2272876046812193
MIT1003,stimuli,212,detail_retention,0.5063420764924681,0.6356036242665705,0.5150181354769141,0.21809198392877086,0.37126912150619373,1.2414672143494463
MIT1003,stimuli,213,uniform,0.0,0.5,0.5,0.0,0.34442510949492416,1.3812323127098811
MIT1003,stimuli,213,center_prior,1.1568333203745655,0.8319496451351698,0.5101923947487551,0.48995526546215223,0.43868303989829543,1.0048513622811264
MIT1003,stimuli,213,gradient_only,1.0054081840598557,0.7324773541604535,0.6275232005432322,0.2767395595898285,0.3962653196472159,1.20725127642558
MIT1003,stimuli,213,full_awmb,1.2767691661281466,0.8121419170432831,0.6289904934359439,0.42687932645614873,0.4274271929411719,1.056735677346913
MIT1003,stimuli,213,detail_retention,1.0509599333980157,0.8121419170432831,0.6341455409687641,0.39501064559869453,0.4460028600101377,0.9754877890746242
MIT1003,stimuli,214,uniform,0.0,0.5,0.5,0.0,0.28106104710392066,1.6154145700067963
MIT1003,stimuli,214,center_prior,1.1180219949521542,0.8156339086950679,0.5210871900826447,0.4280323644988709,0.35834422484576833,1.2502141863966085
MIT1003,stimuli,214,gradient_only,0.8543260457993476,0.7524819964919034,0.6199157024793389,0.2957081115778282,0.3635553524302913,1.3180669506706644
MIT1003,stimuli,214,full_awmb,1.0776937652411975,0.800583048557722,0.6202636363636365,0.3867031716272858,0.3735541388467762,1.2249924852739287
MIT1003,stimuli,214,detail_retention,0.9231426263598613,0.800583048557722,0.6147545454545454,0.3442620921666311,0.38775039865808675,1.1885770458442528
MIT1003,stimuli,215,uniform,0.0,0.5,0.5,0.0,0.2804559667590715,1.5971054624352343
MIT1003,stimuli,215,center_prior,1.3230219287842795,0.8719519641338925,0.6014648199445983,0.5187260983749056,0.3788119542952203,1.1676917958896182
MIT1003,stimuli,215,gradient_only,0.8806789678334593,0.7463952607302485,0.6701606648199445,0.28543914166827,0.3549533933966655,1.2956912979479602
MIT1003,stimuli,215,full_awmb,1.1583500243949467,0.8106446504031889,0.6808598337950138,0.40321298564225405,0.37842574823552244,1.1783137850561238
MIT1003,stimuli,215,detail_retention,1.0066971412088306,0.8106446504031889,0.6807080332409973,0.37765872049352284,0.39121813325220883,1.12490692764548
MIT1003,stimuli,216,uniform,0.0,0.5,0.5,0.0,0.2646274113421461,1.788885917280345
MIT1003,stimuli,216,center_prior,0.6544786831635879,0.6991992991094698,0.3022915714067978,0.21471743973391166,0.3110107449260769,1.5714076082356974
MIT1003,stimuli,216,gradient_only,1.2881041476968358,0.8367606485948303,0.8087639079408627,0.3442672716391321,0.37401039982261614,1.1820555606843028
MIT1003,stimuli,216,full_awmb,1.3200651858847907,0.8438896959973581,0.7502377686328303,0.3663389079154828,0.3478392018215173,1.3221177100516714
MIT1003,stimuli,216,detail_retention,1.1178370940635576,0.843889572774691,0.7491510440481634,0.3424168157747622,0.3709511981011174,1.2509340806824323
MIT1003,stimuli,217,uniform,0.0,0.5,0.5,0.0,0.3340080708437977,1.421214568376255
MIT1003,stimuli,217,center_prior,0.9818131720024732,0.7827023299456233,0.4597387860448559,0.4057497619349399,0.40258847327789055,1.1071677253213639
MIT1003,stimuli,217,gradient_only,0.8712929935790652,0.7391467040482946,0.657123531505874,0.2903525969038172,0.3763271026178983,1.2374667416969325
MIT1003,stimuli,217,full_awmb,1.1418329081510397,0.8160840860531106,0.6354770380918476,0.41343555195902354,0.4031310939262379,1.1049395277778957
MIT1003,stimuli,217,detail_retention,1.0984784923108724,0.8160839918453787,0.6419255072979708,0.3911020140444713,0.4219071848621981,1.0173553441998984
MIT1003,stimuli,218,uniform,0.0,0.5,0.5,0.0,0.2787538791078955,1.6869041182897742
MIT1003,stimuli,218,center_prior,1.3727073727138368,0.8844609627140874,0.6063030470914127,0.492636857528102,0.3781028927301529,1.239799556466758
MIT1003,stimuli,218,gradient_only,0.2266643702903894,0.6318820353133188,0.5905030470914128,0.04753809318140235,0.2651842203960615,1.733071112522977
MIT1003,stimuli,218,full_awmb,0.7481644620984846,0.7421532906165695,0.624371191135734,0.2376430712759981,0.3257774142862637,1.434340441033981
MIT1003,stimuli,218,detail_retention,0.7867003472051001,0.7421533957094769,0.6229567867036012,0.2714225648619875,0.35171607459119547,1.3381488319675425
MIT1003,stimuli,219,uniform,0.0,0.5,0.5,0.0,0.16826143759451326,2.4628736678193994
MIT1003,stimuli,219,center_prior,1.6398051119796573,0.9456918696669605,0.8171804236669101,0.38452850892245344,0.23089043879508095,1.9446869923951582
MIT1003,stimuli,219,gradient_only,3.5785207317112775,0.8733111479608625,0.8285865595325055,0.4441777857414665,0.19993334578411623,1.939609457531643
MIT1003,stimuli,219,full_awmb,3.415124813360252,0.931148025595353,0.8430624543462382,0.5221280152816689,0.22456908086988345,1.8482837974368935
MIT1003,stimuli,219,detail_retention,1.9298217842707752,0.931148025595353,0.8449342585829072,0.3677600404748949,0.2438576959098696,1.7644521196342602
MIT1003,stimuli,220,uniform,0.0,0.5,0.5,0.0,0.34650064949394477,1.3106667252264383
MIT1003,stimuli,220,center_prior,1.2908800298677727,0.8611091912978706,0.6001147204443907,0.6076607806133483,0.4608112255065184,0.897021165458598
MIT1003,stimuli,220,gradient_only,0.5225928640260789,0.710960378345823,0.6230032604757879,0.19010884531879169,0.3660937876842049,1.19324137433622
MIT1003,stimuli,220,full_awmb,1.0755684819311975,0.8328715908230733,0.6696811979229561,0.4653271884777985,0.43611797591157814,0.9523707955221002
MIT1003,stimuli,220,detail_retention,1.1395498185911397,0.8328715908230733,0.6725751720806667,0.5301329514802609,0.4895652205723741,0.7939554848716469
MIT1003,stimuli,221,uniform,0.0,0.5,0.5,0.0,0.4288130512877107,1.0804380482021076
MIT1003,stimuli,221,center_prior,0.5293349584208465,0.6627560895833894,0.28458087916175834,0.2613436935390501,0.4872222089646449,0.9149475878368569
MIT1003,stimuli,221,gradient_only,0.7557374538258733,0.6915987686398039,0.6455868311736624,0.3266015827804457,0.4863262078381132,0.9115271465517907
MIT1003,stimuli,221,full_awmb,0.8222853586719621,0.7230194724130982,0.5811835823671647,0.3682227116185819,0.506445499079075,0.8436929007899748
MIT1003,stimuli,221,detail_retention,0.7653512525138584,0.7230197084023012,0.5796075392150785,0.3242222069890935,0.5100871406378129,0.8681853877341299
MIT1003,stimuli,222,uniform,0.0,0.5,0.5,0.0,0.28359419097984884,1.6466764071786093
MIT1003,stimuli,222,center_prior,0.6720494815682696,0.6683922915348781,0.3926648615599616,0.24334686718029186,0.32025010329461767,1.4724844188562187
MIT1003,stimuli,222,gradient_only,-0.03793275107159813,0.5009267584565076,0.5354214341863918,-0.009827979484328075,0.26693672163707527,1.9671590345601486
MIT1003,stimuli,222,full_awmb,0.23416881116535782,0.5870133794802425,0.4799423530439339,0.08852615174013333,0.29826491568258134,1.613163278152642
MIT1003,stimuli,222,detail_retention,0.400734898694507,0.5870131928219431,0.48188138702070044,0.13194765979670786,0.3058422358040592,1.6086690446120182
MIT1003,stimuli,223,uniform,0.0,0.5,0.5,0.0,0.28210773593456256,1.667362545601755
MIT1003,stimuli,223,center_prior,0.8109201836126991,0.7437550731699585,0.36093102348814965,0.2860049642137453,0.3459719222805893,1.3976214889406242
MIT1003,stimuli,223,gradient_only,0.2605203328263517,0.6109910259316054,0.6378626846636198,0.06973327733430808,0.27551144004729095,1.7943423976361126
MIT1003,stimuli,223,full_awmb,0.5821264982207395,0.7001627119872251,0.5863534913380806,0.1846410476683652,0.32057993985762623,1.5114967023920416
MIT1003,stimuli,223,detail_retention,0.7045252929719383,0.7001627119872251,0.5968625783823999,0.21721896495020804,0.3268480966157637,1.4467003093875759
MIT1003,stimuli,224,uniform,0.0,0.5,0.5,0.0,0.45466472252292167,0.9126894617798639
MIT1003,stimuli,224,center_prior,1.0215092137612771,0.7921772897711562,0.48127977442976183,0.6417580201741346,0.5700313526751802,0.583877972786353
MIT1003,stimuli,224,gradient_only,-0.27313805540540054,0.4312847390001984,0.4986491036108072,-0.19643039758892597,0.3731398179305751,1.2625869918298354
MIT1003,stimuli,224,full_awmb,0.2750224866633579,0.6152716827341271,0.4848766938809865,0.14855982247067062,0.4736579239209525,0.850835971489827
MIT1003,stimuli,224,detail_retention,0.476728704258861,0.615271591113779,0.4903585556771315,0.27460092131784386,0.4987462457441808,0.7758099811947096
MIT1003,stimuli,225,uniform,0.0,0.5,0.5,0.0,0.2745797576361752,1.6955817501699564
MIT1003,stimuli,225,center_prior,1.5369421643811603,0.9238277093679773,0.7416671768186919,0.5490012010415666,0.3836081379257036,1.2063755626348807
MIT1003,stimuli,225,gradient_only,1.389031841387346,0.8162726371085498,0.6466350372410977,0.43085861192205543,0.408790446984214,1.149175803405886
MIT1003,stimuli,225,full_awmb,1.564239860669601,0.8650724349148775,0.6778869503111927,0.5106690027437311,0.40716983977673465,1.1160097493778969
MIT1003,stimuli,225,detail_retention,1.341204754722414,0.8650725357696621,0.6787409448015508,0.4525877148847167,0.43938550906056456,0.9890302036940071
MIT1003,stimuli,226,uniform,0.0,0.5,0.5,0.0,0.3190979816180079,1.430591370367476
MIT1003,stimuli,226,center_prior,1.0407910638137685,0.8007559148039841,0.46387305192262507,0.44717782118979627,0.40103809700579407,1.08713795331192
MIT1003,stimuli,226,gradient_only,0.7782649578783948,0.7272908701407907,0.6722476309812826,0.19973767758361774,0.36196688920772274,1.355696204095932
MIT1003,stimuli,226,full_awmb,1.0027274965704867,0.7825300298614896,0.6720541937504895,0.3124677925274103,0.3941614589453151,1.144242887728834
MIT1003,stimuli,226,detail_retention,0.9002313640506073,0.7825300298614896,0.6734646409272458,0.3190391974151551,0.4093318565557666,1.092802487589682
MIT1003,stimuli,227,uniform,0.0,0.5,0.5,0.0,0.38690889479142926,1.1740540824864176
MIT1003,stimuli,227,center_prior,0.6643472353387943,0.684810595468527,0.4006012396694214,0.356853608264008,0.4619569880860168,0.9760307042354808
MIT1003,stimuli,227,gradient_only,-0.0727841098202491,0.4833201083660477,0.3311012396694214,-0.017223750695485866,0.3897868891737965,1.400399575205689
MIT1003,stimuli,227,full_awmb,0.15717200664276373,0.5478211488108424,0.3407049586776859,0.10212039882485341,0.4171823276648439,1.2094894383374222
MIT1003,stimuli,227,detail_retention,0.14137053772471114,0.5478214211785897,0.33633099173553715,0.05542871554832586,0.4057845898716723,1.3785516872625379
MIT1003,stimuli,228,uniform,0.0,0.5,0.5,0.0,0.2803031584921622,1.621730872911267
MIT1003,stimuli,228,center_prior,1.1692796429243841,0.8322033189062008,0.5565097505668934,0.45862934968286245,0.3623167060698519,1.2407596156657161
MIT1003,stimuli,228,gradient_only,1.3237144316672036,0.7928328440281467,0.7292861678004536,0.4823953260822973,0.3884132504112205,1.1869516700865066
MIT1003,stimuli,228,full_awmb,1.5639356507120632,0.8583533287493664,0.7165297052154195,0.5820349375703805,0.40868033171740403,1.0163142207962947
MIT1003,stimuli,228,detail_retention,1.4732044377160145,0.8583533287493664,0.719732426303855,0.5498063204911907,0.46125227881359965,0.8481754802134397
MIT1003,stimuli,229,uniform,0.0,0.5,0.5,0.0,0.34299066003773687,1.3477180247134048
MIT1003,stimuli,229,center_prior,0.9471990742728378,0.777532892458874,0.4141200104812647,0.4320094870728323,0.413080151000605,1.0337657307531338
MIT1003,stimuli,229,gradient_only,0.3553598587348096,0.6151893564451151,0.59055638046991,0.18203141703045547,0.34505524670205695,1.3981397231946973
MIT1003,stimuli,229,full_awmb,0.62783534277011,0.6884306199500764,0.5527923836142894,0.30401363828009215,0.39319130310934575,1.1226424231565453
MIT1003,stimuli,229,detail_retention,0.5930438790433933,0.6884307132792261,0.5547951786182199,0.292602956815291,0.3988112828633829,1.1044833527875444
MIT1003,stimuli,230,uniform,0.0,0.5,0.5,0.0,0.3121178995063104,1.5469211984176927
MIT1003,stimuli,230,center_prior,1.2086488790091765,0.8447794661490435,0.531609168241966,0.4748511153796578,0.409029302757271,1.1483153972861713
MIT1003,stimuli,230,gradient_only,1.589684130270011,0.8452367414048746,0.7272518903591684,0.43787608271453077,0.42728485715247244,1.3149089764767368
MIT1003,stimuli,230,full_awmb,1.6658807045476534,0.8775937945989868,0.715321361058601,0.5088674091478137,0.4335419673700895,1.045452296766271
MIT1003,stimuli,230,detail_retention,1.339703720344807,0.8775939031123365,0.7215843572778828,0.43951690511589886,0.4420068465097753,1.025346445966586
MIT1003,stimuli,231,uniform,0.0,0.5,0.5,0.0,0.3481754865042585,1.270802158713456
MIT1003,stimuli,231,center_prior,0.610014766706188,0.6673119439561025,0.3976399305555556,0.30699910842150746,0.40790585673060886,1.1274151882561767
MIT1003,stimuli,231,gradient_only,0.44384345118141316,0.6427124953385541,0.5882493055555555,0.19894102302070335,0.3797155709063275,1.190002975147178
MIT1003,stimuli,231,full_awmb,0.6104148411635252,0.6907971405359331,0.5372430555555556,0.2853123977778418,0.40131642447128046,1.0854808675698011
MIT1003,stimuli,231,detail_retention,0.7299643745111325,0.6907971405359331,0.5395340277777778,0.32251650825431993,0.42234442285499463,1.0192239525730233
MIT1003,stimuli,232,uniform,0.0,0.5,0.5,0.0,0.3685149122749263,1.2323613756338418
MIT1003,stimuli,232,center_prior,1.2760635349495193,0.8566032174383797,0.6113107266435986,0.6169141374431025,0.4806638634317715,0.824685208207772
MIT1003,stimuli,232,gradient_only,-0.3156810527623875,0.4073530879681333,0.4641854671280278,-0.13190477971757425,0.3363331243819907,1.4840354055918428
MIT1003,stimuli,232,full_awmb,0.2692111621716934,0.58355839431059,0.4945093425605536,0.15035333756389532,0.3948820088902247,1.1542731958675347
MIT1003,stimuli,232,detail_retention,0.4098734920044751,0.5835582768772598,0.49676124567474056,0.2222290211712353,0.40888772673708235,1.0845680775122066
MIT1003,stimuli,233,uniform,0.0,0.5,0.5,0.0,0.44621149132502635,0.9176192163626947
MIT1003,stimuli,233,center_prior,0.8375245496066465,0.7367836461661342,0.4442323133680556,0.5366398286881541,0.5323682049727004,0.6615273967052149
MIT1003,stimuli,233,gradient_only,0.35725466055547805,0.627950903554313,0.5868674045138887,0.260489600589114,0.4939377944326243,0.7975556596814759
MIT1003,stimuli,233,full_awmb,0.6298055884492791,0.691806339024228,0.5483995225694442,0.43226062423291234,0.5289589301359777,0.6757726077742354
MIT1003,stimuli,233,detail_retention,0.6340825238109684,0.691806339024228,0.545498046875,0.42058493295110744,0.5402427591022885,0.6730079190377372
MIT1003,stimuli,234,uniform,0.0,0.5,0.5,0.0,0.29862583707104223,1.5314537908527286
MIT1003,stimuli,234,center_prior,0.7955258704723132,0.7202402239944425,0.41993265993265994,0.31308980335089365,0.3428608640704119,1.3094278113702567
MIT1003,stimuli,234,gradient_only,1.7404302391618556,0.878332317725652,0.8280731558004287,0.660623970862205,0.604008574328002,0.7365441305363557
MIT1003,stimuli,234,full_awmb,1.7578197454926532,0.8803367057156222,0.787351290684624,0.6712366956948702,0.48751246561381895,0.800058397538687
MIT1003,stimuli,234,detail_retention,1.8114004246106152,0.8803367057156222,0.7886333027242118,0.6998908479446541,0.5905894957004201,0.5639963462713803
MIT1003,stimuli,235,uniform,0.0,0.5,0.5,0.0,0.3533734258815691,1.2235718423308237
MIT1003,stimuli,235,center_prior,1.1622315224539683,0.8287621594836438,0.5400484764542937,0.6073505511471028,0.46322564888664153,0.8464432391890507
MIT1003,stimuli,235,gradient_only,0.8314660240986285,0.7491754960690848,0.6133194829178208,0.4234782834320923,0.461707069663609,0.9054880701994006
MIT1003,stimuli,235,full_awmb,1.074957841120827,0.8007772116960933,0.6043428747306863,0.553200799288163,0.47859862595106756,0.8241704735192186
MIT1003,stimuli,235,detail_retention,0.9346927096622872,0.8007771240854323,0.5975800246229609,0.4983692324405798,0.49099562894486265,0.7777726207738559
MIT1003,stimuli,236,uniform,0.0,0.5,0.5,0.0,0.3201250806525277,1.3843577416802986
MIT1003,stimuli,236,center_prior,0.9868967156035472,0.7693496105259469,0.561478550603915,0.47518402888489214,0.3927467128776839,1.1086983145161817
MIT1003,stimuli,236,gradient_only,0.704128062813499,0.6872343429963542,0.5982111620158267,0.31231156504593144,0.4036036475698878,1.1729102547184527
MIT1003,stimuli,236,full_awmb,0.9911506785243915,0.8017996007860391,0.6180893377759267,0.45576515354855485,0.40762946488647717,1.075517236716649
MIT1003,stimuli,236,detail_retention,0.898490400974445,0.8018000083135615,0.6193252811328612,0.4111966350552673,0.4007871321231386,1.0774977345286287
MIT1003,stimuli,237,uniform,0.0,0.5,0.5,0.0,0.37316227342025415,1.408965610603379
MIT1003,stimuli,237,center_prior,0.10358697437835676,0.527755014568454,0.22490282600308642,0.04754585985467329,0.41102346843968846,1.4312128802674737
MIT1003,stimuli,237,gradient_only,1.153280667289173,0.7610516769267669,0.7668605324074075,0.3742610988395987,0.39926330824135997,1.1201796632979764
MIT1003,stimuli,237,full_awmb,1.12206316660025,0.7838204382528515,0.7173418209876543,0.36966480501203736,0.426460624266336,1.0893056008380966
MIT1003,stimuli,237,detail_retention,0.882317033409202,0.7838203688528231,0.7190581597222224,0.2969770287278022,0.42889571636958473,1.1886063182253623
MIT1003,stimuli,238,uniform,0.0,0.5,0.5,0.0,0.232516881422966,1.8633956090916386
MIT1003,stimuli,238,center_prior,1.4437333799660768,0.8974449811059663,0.6945881558641976,0.4819868654587193,0.317517504643682,1.403467112132904
MIT1003,stimuli,238,gradient_only,0.5448627488065688,0.5315036390973442,0.5134741512345679,0.11576231072942081,0.265335329918336,2.20520593995934
MIT1003,stimuli,238,full_awmb,1.0619889760931975,0.7082169088296344,0.5525964506172839,0.30005062577828223,0.29945743845378814,1.592103443168407
MIT1003,stimuli,238,detail_retention,0.8088494773290411,0.7082166316284351,0.5509963348765432,0.23249539553664467,0.3060969788699223,1.5880948821803405
MIT1003,stimuli,239,uniform,0.0,0.5,0.5,0.0,0.28286581362162966,1.6576105987563887
MIT1003,stimuli,239,center_prior,1.1391692110716467,0.831349734731136,0.5058118998628257,0.4169566857563367,0.3719455553541154,1.2758698088916025
MIT1003,stimuli,239,gradient_only,0.4521637013324828,0.6326970320364305,0.6433762002743485,0.08135441741245336,0.27423849282612184,1.7413194428484544
MIT1003,stimuli,239,full_awmb,0.8471282509704786,0.7329208202770159,0.6486411179698216,0.23473284962440433,0.32477174557029037,1.4467032413066299
MIT1003,stimuli,239,detail_retention,0.7386856506914575,0.7329209127438535,0.6481550068587105,0.24596270995654637,0.3413775035546884,1.373460839653716
MIT1003,stimuli,240,uniform,0.0,0.5,0.5,0.0,0.3546511317681142,1.4140908752772154
